number,incident_state,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,sys_updated_at,contact_type,location,category,subcategory,u_symptom,cmdb_ci,impact,urgency,priority,priority_label,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,closed_code,resolved_by,resolved_at,closed_at,Priority_Label
INC0004373,New,True,0,0,0,True,Caller 3170,Opened by  301,8/3/2016 15:00,Created by 129,8/3/2016 15:44,Updated by 573,8/3/2016 15:44,Phone,Location 93,Category 26,Subcategory 175,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,?,Resolver 188,True,False,Do Not Notify,?,?,?,?,code 6,User_171,10/3/2016 18:38,24-03-2016 18:50,Moderate
INC0004375,New,True,0,0,0,True,Caller 225,Opened by  108,8/3/2016 15:01,Created by 52,8/3/2016 15:08,Updated by 214,8/3/2016 15:08,Phone,Location 204,Category 26,Subcategory 175,Symptom 232,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 58,True,False,Do Not Notify,?,?,?,?,code 6,User_126,14-03-2016 09:37,23-05-2016 11:07,Moderate
INC0004377,New,True,0,0,0,True,Caller 5533,Opened by  402,8/3/2016 15:03,Created by 172,8/3/2016 15:10,Updated by 750,8/3/2016 15:10,Phone,Location 41,Category 42,Subcategory 106,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 155,True,False,Do Not Notify,?,?,?,?,code 8,User_139,13-04-2016 16:42,18-04-2016 16:13,Moderate
INC0004378,New,True,0,0,0,True,Caller 1865,Opened by  172,8/3/2016 15:04,?,?,Updated by 908,8/3/2016 15:04,Email,?,Category 41,?,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,?,?,True,False,Send Email,?,?,?,?,code 15,User_181,22-03-2016 11:40,27-03-2016 11:59,Moderate
INC0004380,Active,True,0,0,0,True,Caller 521,Opened by  59,8/3/2016 15:07,Created by 34,8/3/2016 15:12,Updated by 135,8/3/2016 15:12,Phone,Location 93,Category 40,Subcategory 43,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 192,True,False,Do Not Notify,?,?,?,?,code 6,User_62,11/3/2016 8:44,24-03-2016 18:50,Moderate
INC0004381,Active,True,0,0,0,True,Caller 141,Opened by  44,8/3/2016 15:09,Created by 23,8/3/2016 15:12,Updated by 109,8/3/2016 15:12,Phone,Location 161,Category 53,Subcategory 130,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 24,Resolver 24,True,False,Do Not Notify,?,?,?,?,code 10,User_22,8/3/2016 15:13,24-03-2016 18:41,Moderate
INC0004382,New,True,0,0,0,True,Caller 5117,Opened by  108,8/3/2016 15:09,Created by 52,8/3/2016 15:14,Updated by 214,8/3/2016 15:14,Phone,Location 99,Category 26,Subcategory 175,Symptom 409,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 6,User_121,9/3/2016 10:48,24-03-2016 18:41,Moderate
INC0004383,Resolved,True,0,0,0,True,Caller 4047,Opened by  386,8/3/2016 15:09,?,?,Updated by 908,8/3/2016 15:09,Phone,Location 204,Category 43,Subcategory 105,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 186,True,False,Do Not Notify,?,?,?,?,code 7,User_169,?,24-03-2016 18:41,Moderate
INC0004387,Active,True,0,0,0,True,Caller 1550,Opened by  59,8/3/2016 15:14,?,?,Updated by 908,8/3/2016 15:14,Phone,Location 235,Category 40,Subcategory 43,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 192,True,False,Do Not Notify,?,?,?,?,code 5,User_184,22-03-2016 09:47,27-03-2016 09:59,Moderate
INC0004388,New,True,0,0,0,True,Caller 2095,Opened by  108,8/3/2016 15:15,Created by 52,8/3/2016 15:18,Updated by 214,8/3/2016 15:18,Phone,Location 161,Category 45,Subcategory 200,Symptom 17,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 7,User_170,9/3/2016 1:18,24-03-2016 18:41,Moderate
INC0004389,New,True,0,0,0,True,Caller 1077,Opened by  108,8/3/2016 15:15,Created by 52,8/3/2016 15:32,Updated by 214,8/3/2016 15:32,Phone,Location 128,Category 45,Subcategory 200,Symptom 17,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 6,User_166,9/3/2016 15:44,24-03-2016 18:41,Moderate
INC0004390,New,True,0,0,0,True,Caller 5232,Opened by  59,8/3/2016 15:18,Created by 34,8/3/2016 15:23,Updated by 135,8/3/2016 15:23,Phone,Location 108,Category 53,Subcategory 117,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 170,True,False,Do Not Notify,?,?,?,?,code 9,User_153,11/3/2016 13:26,24-03-2016 18:50,Moderate
INC0004392,New,True,0,0,0,True,Caller 4353,Opened by  174,8/3/2016 15:19,Created by 79,8/3/2016 15:21,Updated by 336,8/3/2016 15:21,Phone,Location 38,Category 9,Subcategory 164,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 29,Resolver 31,True,False,Do Not Notify,?,?,?,?,code 6,User_30,16-03-2016 09:54,24-03-2016 18:59,Moderate
INC0004394,New,True,0,0,0,True,Caller 3034,Opened by  402,8/3/2016 15:24,?,?,Updated by 908,8/3/2016 15:24,Phone,Location 204,Category 20,Subcategory 125,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 6,User_220,8/3/2016 18:04,24-03-2016 18:41,Moderate
INC0004395,Active,True,0,0,0,True,Caller 4083,Opened by  59,8/3/2016 15:24,?,?,Updated by 908,8/3/2016 15:24,Phone,Location 33,Category 40,Subcategory 43,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 192,True,False,Do Not Notify,?,?,?,?,code 6,User_98,18-04-2016 10:59,23-04-2016 11:07,Moderate
INC0004396,Active,True,0,0,0,True,Caller 768,Opened by  59,8/3/2016 15:24,Created by 34,8/3/2016 15:31,Updated by 135,8/3/2016 15:31,Phone,Location 249,Category 40,Subcategory 43,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 192,True,False,Do Not Notify,?,?,?,?,code 11,User_30,14-03-2016 11:43,24-03-2016 18:50,Moderate
INC0004397,New,True,0,0,0,True,Caller 5362,Opened by  55,8/3/2016 15:25,Created by 30,8/3/2016 15:30,Updated by 129,8/3/2016 15:30,Phone,Location 108,Category 9,Subcategory 164,Symptom 605,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 27,Resolver 170,True,False,Do Not Notify,?,?,?,?,code 6,User_153,8/3/2016 16:45,24-03-2016 18:41,Moderate
INC0004398,New,True,0,0,0,True,Caller 4833,Opened by  108,8/3/2016 15:31,Created by 52,8/3/2016 15:34,Updated by 214,8/3/2016 15:34,Phone,Location 204,Category 45,Subcategory 200,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 6,User_166,9/3/2016 15:48,24-03-2016 18:41,Moderate
INC0004401,Active,True,0,0,0,True,Caller 788,Opened by  59,8/3/2016 15:37,Created by 34,8/3/2016 16:02,Updated by 135,8/3/2016 16:02,Phone,Location 93,Category 40,Subcategory 43,Symptom 180,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 192,True,False,Do Not Notify,?,?,?,?,code 8,User_91,12/5/2016 9:30,17-05-2016 10:07,Moderate
INC0004405,New,True,0,0,0,True,Caller 1888,Opened by  108,8/3/2016 15:38,?,?,Updated by 908,8/3/2016 15:38,Phone,Location 143,Category 45,Subcategory 200,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 7,User_66,9/3/2016 12:47,24-03-2016 18:41,Moderate
INC0004406,Resolved,True,0,0,0,True,Caller 105,Opened by  402,8/3/2016 15:41,?,?,Updated by 908,8/3/2016 15:41,Phone,Location 136,Category 26,Subcategory 175,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 192,True,False,Do Not Notify,?,?,?,?,code 6,User_175,?,24-03-2016 18:41,Moderate
INC0004408,New,True,0,0,0,True,Caller 2209,Opened by  55,8/3/2016 15:42,Created by 30,8/3/2016 15:48,Updated by 129,8/3/2016 15:48,Phone,Location 143,Category 19,Subcategory 289,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 28,Resolver 236,True,False,Do Not Notify,?,?,?,?,code 6,User_215,22-03-2016 15:03,27-03-2016 15:59,Moderate
INC0004410,Active,True,0,0,0,True,Caller 807,Opened by  59,8/3/2016 15:44,?,?,Updated by 908,8/3/2016 15:44,Phone,Location 93,Category 40,Subcategory 43,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 192,True,False,Do Not Notify,?,?,?,?,code 7,User_174,4/4/2016 1:41,9/4/2016 1:59,Moderate
INC0004411,New,True,0,0,0,True,Caller 3170,Opened by  301,8/3/2016 15:45,Created by 129,8/3/2016 15:46,Updated by 573,8/3/2016 15:46,Phone,Location 93,Category 26,Subcategory 275,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,?,Resolver 188,True,False,Do Not Notify,?,?,?,?,code 6,User_171,10/3/2016 18:36,24-03-2016 18:50,Moderate
INC0004412,New,True,0,0,0,True,Caller 3693,?,8/3/2016 15:46,?,?,Updated by 908,8/3/2016 15:46,Phone,Location 93,Category 23,Subcategory 3,Symptom 208,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 20,?,True,False,Do Not Notify,?,?,?,?,code 1,User_133,21-03-2016 14:04,26-03-2016 14:59,Moderate
INC0004413,New,True,0,0,0,True,Caller 4304,Opened by  301,8/3/2016 15:47,Created by 129,8/3/2016 16:07,Updated by 573,8/3/2016 16:07,Phone,Location 93,Category 32,Subcategory 9,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 55,?,True,False,Do Not Notify,?,?,?,?,code 6,User_166,8/3/2016 16:30,24-03-2016 18:41,Moderate
INC0004415,New,True,0,0,0,True,Caller 4177,Opened by  108,8/3/2016 15:48,?,?,Updated by 908,8/3/2016 15:48,Phone,Location 93,Category 53,Subcategory 114,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 81,?,True,False,Do Not Notify,?,?,?,?,code 6,User_158,25-04-2016 14:23,30-04-2016 15:07,Moderate
INC0004416,Active,True,0,0,0,True,Caller 601,Opened by  59,8/3/2016 15:55,?,?,Updated by 908,8/3/2016 15:55,Phone,Location 55,Category 40,Subcategory 43,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 192,True,False,Do Not Notify,?,?,?,?,code 1,User_133,22-03-2016 15:19,27-03-2016 15:59,Moderate
INC0004418,New,True,0,0,0,True,Caller 3967,Opened by  108,8/3/2016 15:59,Created by 52,8/3/2016 16:05,Updated by 214,8/3/2016 16:05,Phone,Location 204,Category 45,Subcategory 200,Symptom 17,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 6,User_166,9/3/2016 17:17,24-03-2016 18:41,Moderate
INC0004420,Resolved,True,0,0,0,True,Caller 4881,Opened by  386,8/3/2016 16:04,?,?,Updated by 908,8/3/2016 16:04,Phone,Location 161,Category 45,Subcategory 200,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 6,User_169,?,24-03-2016 18:41,Moderate
INC0004421,Active,True,0,0,0,True,Caller 3992,Opened by  59,8/3/2016 16:04,Created by 34,8/3/2016 16:12,Updated by 135,8/3/2016 16:12,Phone,Location 93,Category 40,Subcategory 43,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 192,True,False,Do Not Notify,?,?,?,?,code 6,User_15,10/3/2016 9:55,24-03-2016 18:50,Moderate
INC0004422,Resolved,True,0,0,0,True,Caller 298,?,8/3/2016 16:04,?,?,Updated by 908,8/3/2016 16:04,Phone,Location 143,Category 23,Subcategory 75,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 7,?,?,24-03-2016 18:41,Moderate
INC0004423,New,True,0,0,0,True,Caller 3439,Opened by  108,8/3/2016 16:06,?,?,Updated by 908,8/3/2016 16:06,Phone,Location 108,Category 45,Subcategory 200,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 6,User_52,8/3/2016 16:12,24-03-2016 18:41,Moderate
INC0004424,Active,True,0,0,0,True,Caller 2206,Opened by  55,8/3/2016 16:09,?,?,Updated by 908,8/3/2016 16:09,Phone,Location 51,Category 44,Subcategory 54,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 28,True,False,Do Not Notify,?,?,?,?,code 6,User_27,8/3/2016 16:12,24-03-2016 18:41,Moderate
INC0004426,Awaiting User Info,True,0,0,0,True,Caller 1549,?,8/3/2016 16:11,Created by 89,8/3/2016 16:15,Updated by 370,8/3/2016 16:15,Phone,Location 93,Category 32,Subcategory 9,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 6,User_166,9/3/2016 16:25,24-03-2016 18:41,Moderate
INC0004429,Active,True,0,0,0,True,Caller 3422,Opened by  59,8/3/2016 16:13,Created by 34,8/3/2016 16:19,Updated by 135,8/3/2016 16:19,Phone,Location 108,Category 40,Subcategory 43,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 192,True,False,Do Not Notify,?,?,?,?,code 6,User_166,9/3/2016 11:58,24-03-2016 18:41,Moderate
INC0004430,New,True,0,0,0,True,Caller 2215,Opened by  108,8/3/2016 16:16,Created by 52,8/3/2016 16:23,Updated by 214,8/3/2016 16:23,Phone,Location 143,Category 53,Subcategory 113,Symptom 6,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 81,Resolver 17,True,False,Do Not Notify,?,?,?,?,code 7,User_15,21-03-2016 13:39,26-03-2016 13:59,Moderate
INC0004433,New,True,0,0,0,True,Caller 977,Opened by  386,8/3/2016 16:23,?,?,Updated by 908,8/3/2016 16:23,Phone,Location 93,Category 45,Subcategory 29,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 7,User_169,8/3/2016 16:43,24-03-2016 18:41,Moderate
INC0004434,Active,True,0,0,0,True,Caller 3494,Opened by  59,8/3/2016 16:23,Created by 34,8/3/2016 16:36,Updated by 135,8/3/2016 16:36,Phone,Location 108,Category 40,Subcategory 43,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 192,True,False,Do Not Notify,?,?,?,?,code 1,User_31,29-03-2016 10:29,3/4/2016 10:59,Moderate
INC0004435,New,True,0,0,0,True,Caller 295,Opened by  55,8/3/2016 16:24,Created by 30,8/3/2016 16:34,Updated by 129,8/3/2016 16:34,Phone,Location 210,Category 20,Subcategory 103,Symptom 311,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 25,Resolver 58,True,False,Do Not Notify,?,?,?,?,code 6,User_53,9/3/2016 12:00,23-05-2016 11:07,Moderate
INC0004436,Active,True,0,0,0,True,Caller 298,Opened by  59,8/3/2016 16:27,Created by 34,8/3/2016 16:33,Updated by 135,8/3/2016 16:33,Phone,Location 143,Category 40,Subcategory 43,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 192,True,False,Do Not Notify,?,?,?,?,code 9,User_215,11/3/2016 10:25,24-03-2016 18:50,Moderate
INC0004438,New,True,0,0,0,True,Caller 5153,Opened by  108,8/3/2016 16:29,?,?,Updated by 908,8/3/2016 16:29,Phone,Location 46,Category 61,Subcategory 16,Symptom 112,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 73,?,True,False,Do Not Notify,?,?,?,?,code 6,User_151,9/3/2016 16:02,24-03-2016 18:41,Moderate
INC0004440,New,True,0,0,0,True,Caller 3222,Opened by  59,8/3/2016 16:32,Created by 34,8/3/2016 16:39,Updated by 135,8/3/2016 16:39,Phone,Location 204,Category 40,Subcategory 43,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 57,Resolver 155,True,False,Do Not Notify,?,?,?,?,code 8,User_139,11/3/2016 14:34,24-03-2016 18:50,Moderate
INC0004441,New,True,0,0,0,True,Caller 4536,Opened by  108,8/3/2016 16:32,?,?,Updated by 908,8/3/2016 16:32,Phone,Location 46,Category 61,Subcategory 164,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 73,?,True,False,Do Not Notify,?,?,?,?,code 6,User_151,9/3/2016 16:08,24-03-2016 18:41,Moderate
INC0004442,Active,True,0,0,0,True,Caller 4518,Opened by  59,8/3/2016 16:34,Created by 34,8/3/2016 16:38,Updated by 135,8/3/2016 16:38,Phone,Location 143,Category 40,Subcategory 43,Symptom 333,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 192,True,False,Do Not Notify,?,?,?,?,code 5,User_152,9/3/2016 14:22,24-03-2016 18:41,Moderate
INC0004444,Active,True,0,0,0,True,Caller 366,Opened by  59,8/3/2016 16:37,Created by 34,8/3/2016 16:44,Updated by 135,8/3/2016 16:44,Phone,Location 223,Category 40,Subcategory 43,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 192,True,False,Do Not Notify,?,?,?,?,code 6,User_53,21-03-2016 10:51,26-03-2016 10:59,Moderate
INC0004448,Active,True,0,0,0,True,Caller 5261,Opened by  467,8/3/2016 16:48,?,?,Updated by 908,8/3/2016 16:48,Phone,Location 134,Category 17,Subcategory 12,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 69,Resolver 138,True,False,Do Not Notify,?,?,?,?,code 6,User_83,8/3/2016 17:24,24-03-2016 18:41,Moderate
INC0004450,New,True,0,0,0,True,Caller 5090,?,8/3/2016 16:48,?,?,Updated by 908,8/3/2016 16:48,Phone,Location 108,Category 32,Subcategory 9,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 6,User_189,13-03-2016 01:38,24-03-2016 18:50,Moderate
INC0004452,New,True,0,0,0,True,Caller 3853,Opened by  55,8/3/2016 16:49,Created by 30,8/3/2016 16:51,Updated by 129,8/3/2016 16:51,Phone,Location 51,Category 26,Subcategory 164,Symptom 45,?,2 - Medium,2 - Medium,3 - Moderate,P3,?,Resolver 172,True,False,Do Not Notify,?,?,?,?,code 6,User_155,14-03-2016 14:48,24-03-2016 18:50,Moderate
INC0004454,Active,True,0,0,0,True,Caller 1771,Opened by  59,8/3/2016 16:49,Created by 34,8/3/2016 16:52,Updated by 135,8/3/2016 16:52,Phone,Location 143,Category 40,Subcategory 43,Symptom 382,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 192,True,False,Do Not Notify,?,?,?,?,code 1,User_133,23-03-2016 10:10,28-03-2016 10:59,Moderate
INC0004455,New,True,0,0,0,True,Caller 3976,Opened by  59,8/3/2016 16:50,Created by 34,8/3/2016 16:55,Updated by 135,8/3/2016 16:55,Phone,Location 204,Category 40,Subcategory 43,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 17,True,False,Do Not Notify,?,?,?,?,code 7,User_15,10/3/2016 10:06,24-03-2016 18:50,Moderate
INC0004459,New,True,0,0,0,True,Caller 5030,Opened by  386,8/3/2016 16:51,Created by 167,8/3/2016 16:59,Updated by 723,8/3/2016 16:59,Phone,Location 143,Category 23,Subcategory 3,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 20,Resolver 13,True,False,Do Not Notify,?,?,?,?,code 6,User_11,30-03-2016 14:37,4/4/2016 14:59,Moderate
INC0004461,New,True,0,0,0,True,Caller 1077,Opened by  108,8/3/2016 16:53,Created by 52,8/3/2016 16:56,Updated by 214,8/3/2016 16:56,Phone,Location 128,Category 37,Subcategory 123,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 117,True,False,Do Not Notify,?,?,?,?,code 6,User_106,16-03-2016 08:36,24-03-2016 18:59,Moderate
INC0004462,New,True,0,0,0,True,Caller 3089,Opened by  55,8/3/2016 16:53,?,?,Updated by 908,8/3/2016 16:53,Phone,Location 108,Category 61,Subcategory 164,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 72,?,True,False,Do Not Notify,?,?,?,?,code 6,User_178,21-03-2016 15:38,26-03-2016 15:59,Moderate
INC0004463,New,True,0,0,0,True,Caller 935,Opened by  174,8/3/2016 16:55,Created by 79,8/3/2016 17:01,Updated by 336,8/3/2016 17:01,Phone,Location 143,Category 53,Subcategory 168,Symptom 418,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 27,Resolver 34,True,False,Do Not Notify,?,?,?,?,code 6,User_33,10/3/2016 8:52,24-03-2016 18:50,Moderate
INC0004464,Active,True,0,0,0,True,Caller 512,Opened by  59,8/3/2016 16:55,Created by 34,8/3/2016 17:15,Updated by 135,8/3/2016 17:15,Phone,Location 93,Category 40,Subcategory 43,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 192,True,False,Do Not Notify,?,?,?,?,code 6,User_166,14-03-2016 09:42,24-03-2016 18:50,Moderate
INC0004465,Active,True,0,0,0,True,Caller 512,Opened by  59,8/3/2016 17:00,Created by 34,8/3/2016 17:15,Updated by 135,8/3/2016 17:15,Phone,Location 93,Category 40,Subcategory 43,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 192,True,False,Do Not Notify,?,?,?,?,code 6,User_196,22-03-2016 14:57,27-03-2016 14:59,Moderate
INC0004466,New,True,0,0,0,True,Caller 337,Opened by  108,8/3/2016 17:01,Created by 52,8/3/2016 17:08,Updated by 214,8/3/2016 17:08,Phone,Location 204,Category 55,Subcategory 170,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 65,Resolver 167,True,False,Do Not Notify,?,?,?,?,code 6,User_150,22-03-2016 09:52,27-03-2016 09:59,Moderate
INC0004467,Active,True,0,0,0,True,Caller 1822,Opened by  386,8/3/2016 17:01,?,?,Updated by 908,8/3/2016 17:01,Phone,Location 143,Category 45,Subcategory 200,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 186,True,False,Do Not Notify,?,?,?,?,code 7,User_169,8/3/2016 17:23,24-03-2016 18:41,Moderate
INC0004469,New,True,0,0,0,True,Caller 742,?,8/3/2016 17:03,?,?,Updated by 908,8/3/2016 17:03,Phone,Location 51,Category 42,Subcategory 106,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 7,User_66,17-03-2016 10:34,24-03-2016 18:59,Moderate
INC0004471,New,True,0,0,0,True,Caller 3706,Opened by  239,8/3/2016 17:10,?,?,Updated by 908,8/3/2016 17:10,Phone,Location 204,Category 20,Subcategory 125,Symptom 13,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 7,User_114,8/3/2016 17:12,24-03-2016 18:41,Moderate
INC0004474,New,True,0,0,0,True,Caller 3437,Opened by  108,8/3/2016 17:14,Created by 52,8/3/2016 17:26,Updated by 214,8/3/2016 17:26,Phone,Location 136,Category 26,Subcategory 275,Symptom 17,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 242,True,False,Do Not Notify,?,?,?,?,code 6,User_221,14-03-2016 14:48,24-03-2016 18:50,Moderate
INC0004476,New,True,0,0,0,True,Caller 5362,Opened by  402,8/3/2016 17:23,?,?,Updated by 908,8/3/2016 17:23,Phone,Location 108,Category 53,Subcategory 168,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 27,?,True,False,Do Not Notify,?,?,?,?,code 1,User_133,24-03-2016 13:12,29-03-2016 13:59,Moderate
INC0004478,New,True,0,0,0,True,Caller 4168,Opened by  55,8/3/2016 17:32,Created by 30,8/3/2016 17:47,Updated by 129,8/3/2016 17:47,Phone,Location 51,Category 44,Subcategory 54,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 12,Resolver 247,True,False,Do Not Notify,?,?,?,?,code 6,User_226,15-03-2016 14:43,24-03-2016 18:59,Moderate
INC0004479,New,True,0,0,0,True,Caller 3031,Opened by  402,8/3/2016 17:34,?,?,Updated by 908,8/3/2016 17:34,Phone,Location 51,Category 26,Subcategory 275,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 6,User_151,10/3/2016 9:00,24-03-2016 18:50,Moderate
INC0004480,New,True,0,0,0,True,Caller 5180,Opened by  402,8/3/2016 17:39,Created by 172,8/3/2016 17:56,Updated by 750,8/3/2016 17:56,Phone,Location 51,Category 44,Subcategory 54,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 5,Resolver 247,True,False,Do Not Notify,?,?,?,?,code 7,User_226,14-03-2016 10:56,24-03-2016 18:50,Moderate
INC0004482,Active,True,0,0,0,True,Caller 2073,Opened by  461,8/3/2016 17:45,Created by 205,8/3/2016 17:50,Updated by 862,8/3/2016 17:50,Phone,Location 135,Category 45,Subcategory 94,Symptom 89,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 33,Resolver 216,True,False,Do Not Notify,?,?,?,?,code 6,User_188,30-11-2016 15:37,5/12/2016 16:00,Moderate
INC0004483,New,True,0,0,0,True,Caller 3477,Opened by  239,8/3/2016 17:53,Created by 107,8/3/2016 18:10,Updated by 467,8/3/2016 18:10,Phone,Location 93,Category 44,Subcategory 54,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 6,User_166,10/3/2016 14:12,24-03-2016 18:50,Moderate
INC0004485,New,True,0,0,0,True,Caller 3892,Opened by  58,8/3/2016 17:59,?,?,Updated by 908,8/3/2016 17:59,Phone,Location 204,Category 37,Subcategory 135,Symptom 87,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 1,User_133,22-03-2016 15:17,27-03-2016 15:59,Moderate
